Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,PublicHoliday,DayOfWeek,Workday
18/08/2021,Bronx,Green Taxi,80,2021,8,18,Summer,0,Wed,1
18/08/2021,EWR,Green Taxi,0,2021,8,18,Summer,0,Wed,1
18/08/2021,Manhattan,Yellow Taxi,82912,2021,8,18,Summer,0,Wed,1
18/08/2021,Staten Island,Yellow Taxi,8,2021,8,18,Summer,0,Wed,1
18/08/2021,EWR,High Volume For-Hire Vehicle,8,2021,8,18,Summer,0,Wed,1
18/08/2021,Bronx,High Volume For-Hire Vehicle,59174,2021,8,18,Summer,0,Wed,1
18/08/2021,Queens,High Volume For-Hire Vehicle,83015,2021,8,18,Summer,0,Wed,1
18/08/2021,Queens,Green Taxi,265,2021,8,18,Summer,0,Wed,1
18/08/2021,Brooklyn,High Volume For-Hire Vehicle,121994,2021,8,18,Summer,0,Wed,1
18/08/2021,Staten Island,Green Taxi,6,2021,8,18,Summer,0,Wed,1
18/08/2021,Bronx,Yellow Taxi,78,2021,8,18,Summer,0,Wed,1
18/08/2021,Queens,Yellow Taxi,6065,2021,8,18,Summer,0,Wed,1
18/08/2021,EWR,Yellow Taxi,1,2021,8,18,Summer,0,Wed,1
18/08/2021,Staten Island,High Volume For-Hire Vehicle,6533,2021,8,18,Summer,0,Wed,1
18/08/2021,Brooklyn,Yellow Taxi,322,2021,8,18,Summer,0,Wed,1
18/08/2021,Manhattan,High Volume For-Hire Vehicle,165059,2021,8,18,Summer,0,Wed,1
18/08/2021,Brooklyn,Green Taxi,213,2021,8,18,Summer,0,Wed,1
19/08/2021,Manhattan,High Volume For-Hire Vehicle,170593,2021,8,19,Summer,0,Thu,1
19/08/2021,Brooklyn,High Volume For-Hire Vehicle,125980,2021,8,19,Summer,0,Thu,1
19/08/2021,Staten Island,Green Taxi,10,2021,8,19,Summer,0,Thu,1
19/08/2021,Bronx,Yellow Taxi,70,2021,8,19,Summer,0,Thu,1
19/08/2021,Bronx,Green Taxi,76,2021,8,19,Summer,0,Thu,1
19/08/2021,Manhattan,Yellow Taxi,85283,2021,8,19,Summer,0,Thu,1
19/08/2021,Staten Island,Yellow Taxi,6,2021,8,19,Summer,0,Thu,1
19/08/2021,EWR,High Volume For-Hire Vehicle,13,2021,8,19,Summer,0,Thu,1
19/08/2021,EWR,Yellow Taxi,4,2021,8,19,Summer,0,Thu,1
19/08/2021,Brooklyn,Yellow Taxi,403,2021,8,19,Summer,0,Thu,1
19/08/2021,Queens,Yellow Taxi,6712,2021,8,19,Summer,0,Thu,1
19/08/2021,Staten Island,High Volume For-Hire Vehicle,6680,2021,8,19,Summer,0,Thu,1
19/08/2021,Bronx,High Volume For-Hire Vehicle,57952,2021,8,19,Summer,0,Thu,1
19/08/2021,Brooklyn,Green Taxi,222,2021,8,19,Summer,0,Thu,1
19/08/2021,Queens,High Volume For-Hire Vehicle,88092,2021,8,19,Summer,0,Thu,1
19/08/2021,Queens,Green Taxi,331,2021,8,19,Summer,0,Thu,1
19/08/2021,EWR,Green Taxi,0,2021,8,19,Summer,0,Thu,1
19/08/2021,Manhattan,Green Taxi,1056,2021,8,19,Summer,0,Thu,1
20/08/2021,Bronx,Yellow Taxi,73,2021,8,20,Summer,0,Fri,1
20/08/2021,Manhattan,High Volume For-Hire Vehicle,183305,2021,8,20,Summer,0,Fri,1
20/08/2021,Staten Island,High Volume For-Hire Vehicle,7352,2021,8,20,Summer,0,Fri,1
20/08/2021,EWR,High Volume For-Hire Vehicle,9,2021,8,20,Summer,0,Fri,1
20/08/2021,Queens,Green Taxi,341,2021,8,20,Summer,0,Fri,1
20/08/2021,Staten Island,Green Taxi,5,2021,8,20,Summer,0,Fri,1
20/08/2021,Brooklyn,Yellow Taxi,464,2021,8,20,Summer,0,Fri,1
20/08/2021,Queens,Yellow Taxi,6793,2021,8,20,Summer,0,Fri,1
20/08/2021,Manhattan,Green Taxi,1079,2021,8,20,Summer,0,Fri,1
20/08/2021,Queens,High Volume For-Hire Vehicle,99438,2021,8,20,Summer,0,Fri,1
20/08/2021,EWR,Yellow Taxi,0,2021,8,20,Summer,0,Fri,1
20/08/2021,Brooklyn,Green Taxi,212,2021,8,20,Summer,0,Fri,1
20/08/2021,EWR,Green Taxi,0,2021,8,20,Summer,0,Fri,1
20/08/2021,Manhattan,Yellow Taxi,84297,2021,8,20,Summer,0,Fri,1
20/08/2021,Bronx,High Volume For-Hire Vehicle,62020,2021,8,20,Summer,0,Fri,1
20/08/2021,Bronx,Green Taxi,92,2021,8,20,Summer,0,Fri,1
20/08/2021,Brooklyn,High Volume For-Hire Vehicle,138474,2021,8,20,Summer,0,Fri,1
20/08/2021,Staten Island,Yellow Taxi,6,2021,8,20,Summer,0,Fri,1
