Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,DayOfWeek,Workday
2015-05-21,Bronx,Green Taxi,3385,2015,5,21,Spring,Thu,1
2015-05-21,EWR,Green Taxi,0,2015,5,21,Spring,Thu,1
2015-05-21,Queens,Green Taxi,14249,2015,5,21,Spring,Thu,1
2015-05-22,Bronx,Green Taxi,4459,2015,5,22,Spring,Fri,1
2015-05-22,Staten Island,Green Taxi,12,2015,5,22,Spring,Fri,1
2015-05-22,Queens,Green Taxi,16266,2015,5,22,Spring,Fri,1
2015-05-22,EWR,Green Taxi,0,2015,5,22,Spring,Fri,1
2015-05-22,Manhattan,Green Taxi,16975,2015,5,22,Spring,Fri,1
2015-05-22,Brooklyn,Green Taxi,21844,2015,5,22,Spring,Fri,1
2015-05-23,Staten Island,Green Taxi,5,2015,5,23,Spring,Sat,0
2015-05-23,Queens,Green Taxi,18394,2015,5,23,Spring,Sat,0
2015-05-23,Bronx,Green Taxi,3736,2015,5,23,Spring,Sat,0
2015-05-23,Brooklyn,Green Taxi,26296,2015,5,23,Spring,Sat,0
2015-05-23,Manhattan,Green Taxi,15020,2015,5,23,Spring,Sat,0
2015-05-23,EWR,Green Taxi,0,2015,5,23,Spring,Sat,0
2015-05-24,Brooklyn,Green Taxi,23906,2015,5,24,Spring,Sun,0
2015-05-24,Queens,Green Taxi,15622,2015,5,24,Spring,Sun,0
2015-05-24,EWR,Green Taxi,1,2015,5,24,Spring,Sun,0
2015-05-24,Bronx,Green Taxi,3398,2015,5,24,Spring,Sun,0
2015-05-24,Manhattan,Green Taxi,12907,2015,5,24,Spring,Sun,0
2015-05-24,Staten Island,Green Taxi,15,2015,5,24,Spring,Sun,0
2015-05-25,Queens,Green Taxi,12300,2015,5,25,Spring,Mon,1
2015-05-25,Manhattan,Green Taxi,10920,2015,5,25,Spring,Mon,1
2015-05-25,Bronx,Green Taxi,2624,2015,5,25,Spring,Mon,1
2015-05-25,Brooklyn,Green Taxi,17258,2015,5,25,Spring,Mon,1
2015-05-25,EWR,Green Taxi,0,2015,5,25,Spring,Mon,1
2015-05-25,Staten Island,Green Taxi,7,2015,5,25,Spring,Mon,1
2015-05-26,Queens,Green Taxi,12147,2015,5,26,Spring,Tue,1
2015-05-26,EWR,Green Taxi,0,2015,5,26,Spring,Tue,1
2015-05-26,Manhattan,Green Taxi,13778,2015,5,26,Spring,Tue,1
2015-05-26,Brooklyn,Green Taxi,14593,2015,5,26,Spring,Tue,1
2015-05-26,Bronx,Green Taxi,3045,2015,5,26,Spring,Tue,1
2015-05-26,Staten Island,Green Taxi,6,2015,5,26,Spring,Tue,1
2015-05-27,Bronx,Green Taxi,3555,2015,5,27,Spring,Wed,1
2015-05-27,Staten Island,Green Taxi,7,2015,5,27,Spring,Wed,1
2015-05-27,Queens,Green Taxi,12867,2015,5,27,Spring,Wed,1
2015-05-27,Manhattan,Green Taxi,15050,2015,5,27,Spring,Wed,1
2015-05-27,EWR,Green Taxi,0,2015,5,27,Spring,Wed,1
2015-05-27,Brooklyn,Green Taxi,16586,2015,5,27,Spring,Wed,1
2015-05-28,Queens,Green Taxi,13607,2015,5,28,Spring,Thu,1
2015-05-28,Bronx,Green Taxi,3312,2015,5,28,Spring,Thu,1
2015-05-28,EWR,Green Taxi,0,2015,5,28,Spring,Thu,1
2015-05-28,Staten Island,Green Taxi,7,2015,5,28,Spring,Thu,1
2015-05-28,Brooklyn,Green Taxi,18592,2015,5,28,Spring,Thu,1
2015-05-28,Manhattan,Green Taxi,15700,2015,5,28,Spring,Thu,1
2015-05-29,Bronx,Green Taxi,4213,2015,5,29,Spring,Fri,1
2015-05-29,Manhattan,Green Taxi,17428,2015,5,29,Spring,Fri,1
2015-05-29,EWR,Green Taxi,0,2015,5,29,Spring,Fri,1
2015-05-29,Staten Island,Green Taxi,5,2015,5,29,Spring,Fri,1
2015-05-29,Brooklyn,Green Taxi,22273,2015,5,29,Spring,Fri,1
2015-05-29,Queens,Green Taxi,16079,2015,5,29,Spring,Fri,1
2015-05-30,Queens,Green Taxi,19635,2015,5,30,Spring,Sat,0
2015-05-30,EWR,Green Taxi,0,2015,5,30,Spring,Sat,0
2015-05-30,Staten Island,Green Taxi,7,2015,5,30,Spring,Sat,0
2015-05-30,Brooklyn,Green Taxi,29813,2015,5,30,Spring,Sat,0
2015-05-30,Bronx,Green Taxi,4189,2015,5,30,Spring,Sat,0
2015-05-30,Manhattan,Green Taxi,18077,2015,5,30,Spring,Sat,0
2015-05-31,Queens,Green Taxi,18429,2015,5,31,Spring,Sun,0
2015-05-31,Manhattan,Green Taxi,14509,2015,5,31,Spring,Sun,0
2015-05-31,Bronx,Green Taxi,3465,2015,5,31,Spring,Sun,0
2015-05-31,Staten Island,Green Taxi,8,2015,5,31,Spring,Sun,0
2015-05-31,Brooklyn,Green Taxi,26362,2015,5,31,Spring,Sun,0
2015-05-31,EWR,Green Taxi,0,2015,5,31,Spring,Sun,0
2015-06-01,Bronx,Green Taxi,3574,2015,6,1,Summer,Mon,1
2015-06-01,Staten Island,Green Taxi,3,2015,6,1,Summer,Mon,1
2015-06-01,Brooklyn,Green Taxi,16492,2015,6,1,Summer,Mon,1
2015-06-01,EWR,Green Taxi,0,2015,6,1,Summer,Mon,1
2015-06-01,Manhattan,Green Taxi,15992,2015,6,1,Summer,Mon,1
2015-06-01,Queens,Green Taxi,14304,2015,6,1,Summer,Mon,1
2015-06-02,Staten Island,Green Taxi,4,2015,6,2,Summer,Tue,1
2015-06-02,Bronx,Green Taxi,3137,2015,6,2,Summer,Tue,1
2015-06-02,Manhattan,Green Taxi,15265,2015,6,2,Summer,Tue,1
2015-06-02,Brooklyn,Green Taxi,17136,2015,6,2,Summer,Tue,1
2015-06-02,EWR,Green Taxi,1,2015,6,2,Summer,Tue,1
2015-06-02,Queens,Green Taxi,13314,2015,6,2,Summer,Tue,1
2015-06-03,Staten Island,Green Taxi,9,2015,6,3,Summer,Wed,1
2015-06-03,Bronx,Green Taxi,3357,2015,6,3,Summer,Wed,1
2015-06-03,Manhattan,Green Taxi,15287,2015,6,3,Summer,Wed,1
2015-06-03,Brooklyn,Green Taxi,17825,2015,6,3,Summer,Wed,1
2015-06-03,EWR,Green Taxi,1,2015,6,3,Summer,Wed,1
2015-06-03,Queens,Green Taxi,12701,2015,6,3,Summer,Wed,1
2015-06-04,EWR,Green Taxi,0,2015,6,4,Summer,Thu,1
2015-06-04,Staten Island,Green Taxi,6,2015,6,4,Summer,Thu,1
2015-06-04,Brooklyn,Green Taxi,19022,2015,6,4,Summer,Thu,1
2015-06-04,Manhattan,Green Taxi,16153,2015,6,4,Summer,Thu,1
2015-06-04,Queens,Green Taxi,13593,2015,6,4,Summer,Thu,1
2015-06-04,Bronx,Green Taxi,3390,2015,6,4,Summer,Thu,1
2015-06-05,Manhattan,Green Taxi,18055,2015,6,5,Summer,Fri,1
2015-06-05,EWR,Green Taxi,0,2015,6,5,Summer,Fri,1
2015-06-05,Brooklyn,Green Taxi,23063,2015,6,5,Summer,Fri,1
2015-06-05,Staten Island,Green Taxi,10,2015,6,5,Summer,Fri,1
2015-06-05,Bronx,Green Taxi,4419,2015,6,5,Summer,Fri,1
2015-06-05,Queens,Green Taxi,16797,2015,6,5,Summer,Fri,1
2015-06-06,Manhattan,Green Taxi,17295,2015,6,6,Summer,Sat,0
2015-06-06,Queens,Green Taxi,20999,2015,6,6,Summer,Sat,0
2015-06-06,EWR,Green Taxi,0,2015,6,6,Summer,Sat,0
2015-06-06,Bronx,Green Taxi,4096,2015,6,6,Summer,Sat,0
2015-06-06,Brooklyn,Green Taxi,29481,2015,6,6,Summer,Sat,0
2015-06-06,Staten Island,Green Taxi,7,2015,6,6,Summer,Sat,0
2015-06-07,Manhattan,Green Taxi,14907,2015,6,7,Summer,Sun,0
2015-06-07,EWR,Green Taxi,1,2015,6,7,Summer,Sun,0
2015-06-07,Queens,Green Taxi,18238,2015,6,7,Summer,Sun,0
2015-06-07,Bronx,Green Taxi,3692,2015,6,7,Summer,Sun,0
2015-06-07,Staten Island,Green Taxi,4,2015,6,7,Summer,Sun,0
2015-06-07,Brooklyn,Green Taxi,26182,2015,6,7,Summer,Sun,0
2015-06-08,Manhattan,Green Taxi,13916,2015,6,8,Summer,Mon,1
2015-06-08,Bronx,Green Taxi,3191,2015,6,8,Summer,Mon,1
2015-06-08,Staten Island,Green Taxi,6,2015,6,8,Summer,Mon,1
2015-06-08,EWR,Green Taxi,1,2015,6,8,Summer,Mon,1
2015-06-08,Brooklyn,Green Taxi,15407,2015,6,8,Summer,Mon,1
2015-06-08,Queens,Green Taxi,12115,2015,6,8,Summer,Mon,1
2015-06-09,Manhattan,Green Taxi,14440,2015,6,9,Summer,Tue,1
2015-06-09,EWR,Green Taxi,0,2015,6,9,Summer,Tue,1
2015-06-09,Bronx,Green Taxi,2966,2015,6,9,Summer,Tue,1
2015-06-09,Queens,Green Taxi,11861,2015,6,9,Summer,Tue,1
2015-06-09,Brooklyn,Green Taxi,15058,2015,6,9,Summer,Tue,1
2015-06-09,Staten Island,Green Taxi,7,2015,6,9,Summer,Tue,1
2015-06-10,EWR,Green Taxi,0,2015,6,10,Summer,Wed,1
2015-06-10,Staten Island,Green Taxi,8,2015,6,10,Summer,Wed,1
2015-06-10,Brooklyn,Green Taxi,16367,2015,6,10,Summer,Wed,1
2015-06-10,Bronx,Green Taxi,3204,2015,6,10,Summer,Wed,1
2015-06-10,Manhattan,Green Taxi,15047,2015,6,10,Summer,Wed,1
2015-06-10,Queens,Green Taxi,12691,2015,6,10,Summer,Wed,1
2015-06-11,Brooklyn,Green Taxi,19303,2015,6,11,Summer,Thu,1
2015-06-11,Queens,Green Taxi,14060,2015,6,11,Summer,Thu,1
2015-06-11,Bronx,Green Taxi,3423,2015,6,11,Summer,Thu,1
2015-06-11,Staten Island,Green Taxi,5,2015,6,11,Summer,Thu,1
2015-06-11,EWR,Green Taxi,0,2015,6,11,Summer,Thu,1
2015-06-11,Manhattan,Green Taxi,16352,2015,6,11,Summer,Thu,1
2015-06-12,Queens,Green Taxi,16460,2015,6,12,Summer,Fri,1
2015-06-12,EWR,Green Taxi,0,2015,6,12,Summer,Fri,1
2015-06-12,Staten Island,Green Taxi,9,2015,6,12,Summer,Fri,1
2015-06-12,Manhattan,Green Taxi,17729,2015,6,12,Summer,Fri,1
2015-06-12,Brooklyn,Green Taxi,23077,2015,6,12,Summer,Fri,1
2015-06-12,Bronx,Green Taxi,4161,2015,6,12,Summer,Fri,1
2015-06-13,Bronx,Green Taxi,3874,2015,6,13,Summer,Sat,0
2015-06-13,Brooklyn,Green Taxi,29638,2015,6,13,Summer,Sat,0
2015-06-13,Manhattan,Green Taxi,16117,2015,6,13,Summer,Sat,0
2015-06-13,Queens,Green Taxi,18878,2015,6,13,Summer,Sat,0
2015-06-13,EWR,Green Taxi,0,2015,6,13,Summer,Sat,0
2015-06-13,Staten Island,Green Taxi,7,2015,6,13,Summer,Sat,0
2015-06-14,Bronx,Green Taxi,3605,2015,6,14,Summer,Sun,0
2015-06-14,Manhattan,Green Taxi,13793,2015,6,14,Summer,Sun,0
2015-06-14,Brooklyn,Green Taxi,26675,2015,6,14,Summer,Sun,0
2015-06-14,Queens,Green Taxi,18361,2015,6,14,Summer,Sun,0
2015-06-14,EWR,Green Taxi,0,2015,6,14,Summer,Sun,0
2015-06-14,Staten Island,Green Taxi,8,2015,6,14,Summer,Sun,0
2015-06-15,Brooklyn,Green Taxi,15129,2015,6,15,Summer,Mon,1
2015-06-15,Staten Island,Green Taxi,5,2015,6,15,Summer,Mon,1
2015-06-15,Manhattan,Green Taxi,14180,2015,6,15,Summer,Mon,1
2015-06-15,Bronx,Green Taxi,3048,2015,6,15,Summer,Mon,1
2015-06-15,Queens,Green Taxi,13491,2015,6,15,Summer,Mon,1
2015-06-15,EWR,Green Taxi,0,2015,6,15,Summer,Mon,1
2015-06-16,Bronx,Green Taxi,2927,2015,6,16,Summer,Tue,1
2015-06-16,EWR,Green Taxi,0,2015,6,16,Summer,Tue,1
2015-06-16,Manhattan,Green Taxi,14436,2015,6,16,Summer,Tue,1
2015-06-16,Queens,Green Taxi,12170,2015,6,16,Summer,Tue,1
2015-06-16,Staten Island,Green Taxi,5,2015,6,16,Summer,Tue,1
2015-06-16,Brooklyn,Green Taxi,15124,2015,6,16,Summer,Tue,1
2015-06-17,Bronx,Green Taxi,3244,2015,6,17,Summer,Wed,1
2015-06-17,Queens,Green Taxi,13025,2015,6,17,Summer,Wed,1
2015-06-17,Manhattan,Green Taxi,14939,2015,6,17,Summer,Wed,1
2015-06-17,EWR,Green Taxi,0,2015,6,17,Summer,Wed,1
2015-06-17,Brooklyn,Green Taxi,16743,2015,6,17,Summer,Wed,1
2015-06-17,Staten Island,Green Taxi,4,2015,6,17,Summer,Wed,1
2015-06-18,Manhattan,Green Taxi,15341,2015,6,18,Summer,Thu,1
2015-06-18,Brooklyn,Green Taxi,17044,2015,6,18,Summer,Thu,1
2015-06-18,EWR,Green Taxi,0,2015,6,18,Summer,Thu,1
2015-06-18,Queens,Green Taxi,13076,2015,6,18,Summer,Thu,1
2015-06-18,Bronx,Green Taxi,3613,2015,6,18,Summer,Thu,1
2015-06-18,Staten Island,Green Taxi,4,2015,6,18,Summer,Thu,1
2015-06-19,Staten Island,Green Taxi,5,2015,6,19,Summer,Fri,1
2015-06-19,Brooklyn,Green Taxi,21333,2015,6,19,Summer,Fri,1
2015-06-19,EWR,Green Taxi,1,2015,6,19,Summer,Fri,1
2015-06-19,Queens,Green Taxi,16142,2015,6,19,Summer,Fri,1
2015-06-19,Manhattan,Green Taxi,16684,2015,6,19,Summer,Fri,1
2015-06-19,Bronx,Green Taxi,4334,2015,6,19,Summer,Fri,1
2015-06-20,Staten Island,Green Taxi,8,2015,6,20,Summer,Sat,0
2015-06-20,EWR,Green Taxi,0,2015,6,20,Summer,Sat,0
2015-06-20,Manhattan,Green Taxi,15448,2015,6,20,Summer,Sat,0
2015-06-20,Bronx,Green Taxi,3989,2015,6,20,Summer,Sat,0
2015-06-20,Queens,Green Taxi,20057,2015,6,20,Summer,Sat,0
2015-06-20,Brooklyn,Green Taxi,26395,2015,6,20,Summer,Sat,0
2015-06-21,Queens,Green Taxi,18876,2015,6,21,Summer,Sun,0
2015-06-21,Bronx,Green Taxi,3387,2015,6,21,Summer,Sun,0
2015-06-21,Manhattan,Green Taxi,13347,2015,6,21,Summer,Sun,0
2015-06-21,Staten Island,Green Taxi,3,2015,6,21,Summer,Sun,0
2015-06-21,Brooklyn,Green Taxi,23587,2015,6,21,Summer,Sun,0
2015-06-21,EWR,Green Taxi,0,2015,6,21,Summer,Sun,0
2015-06-22,Brooklyn,Green Taxi,14150,2015,6,22,Summer,Mon,1
2015-06-22,Bronx,Green Taxi,3261,2015,6,22,Summer,Mon,1
2015-06-22,Staten Island,Green Taxi,11,2015,6,22,Summer,Mon,1
2015-06-22,Queens,Green Taxi,12246,2015,6,22,Summer,Mon,1
2015-06-22,EWR,Green Taxi,0,2015,6,22,Summer,Mon,1
2015-06-22,Manhattan,Green Taxi,13487,2015,6,22,Summer,Mon,1
2015-06-23,Staten Island,Green Taxi,7,2015,6,23,Summer,Tue,1
2015-06-23,Brooklyn,Green Taxi,15769,2015,6,23,Summer,Tue,1
2015-06-23,Bronx,Green Taxi,3382,2015,6,23,Summer,Tue,1
2015-06-23,Queens,Green Taxi,13114,2015,6,23,Summer,Tue,1
2015-06-23,Manhattan,Green Taxi,14417,2015,6,23,Summer,Tue,1
2015-06-23,EWR,Green Taxi,0,2015,6,23,Summer,Tue,1
2015-06-24,Queens,Green Taxi,13233,2015,6,24,Summer,Wed,1
2015-06-24,EWR,Green Taxi,0,2015,6,24,Summer,Wed,1
2015-06-24,Manhattan,Green Taxi,14278,2015,6,24,Summer,Wed,1
2015-06-24,Staten Island,Green Taxi,4,2015,6,24,Summer,Wed,1
2015-06-24,Bronx,Green Taxi,3419,2015,6,24,Summer,Wed,1
2015-06-24,Brooklyn,Green Taxi,16243,2015,6,24,Summer,Wed,1
2015-06-25,Queens,Green Taxi,13687,2015,6,25,Summer,Thu,1
2015-06-25,Manhattan,Green Taxi,15530,2015,6,25,Summer,Thu,1
2015-06-25,Bronx,Green Taxi,3378,2015,6,25,Summer,Thu,1
2015-06-25,Brooklyn,Green Taxi,18128,2015,6,25,Summer,Thu,1
2015-06-25,EWR,Green Taxi,0,2015,6,25,Summer,Thu,1
2015-06-25,Staten Island,Green Taxi,10,2015,6,25,Summer,Thu,1
2015-06-26,Bronx,Green Taxi,3822,2015,6,26,Summer,Fri,1
2015-06-26,EWR,Green Taxi,0,2015,6,26,Summer,Fri,1
2015-06-26,Staten Island,Green Taxi,5,2015,6,26,Summer,Fri,1
2015-06-26,Brooklyn,Green Taxi,20898,2015,6,26,Summer,Fri,1
2015-06-26,Queens,Green Taxi,16247,2015,6,26,Summer,Fri,1
2015-06-26,Manhattan,Green Taxi,16241,2015,6,26,Summer,Fri,1
2015-06-27,Queens,Green Taxi,21595,2015,6,27,Summer,Sat,0
2015-06-27,EWR,Green Taxi,1,2015,6,27,Summer,Sat,0
2015-06-27,Staten Island,Green Taxi,11,2015,6,27,Summer,Sat,0
2015-06-27,Bronx,Green Taxi,4396,2015,6,27,Summer,Sat,0
2015-06-27,Manhattan,Green Taxi,16724,2015,6,27,Summer,Sat,0
2015-06-27,Brooklyn,Green Taxi,30825,2015,6,27,Summer,Sat,0
2015-06-28,EWR,Green Taxi,0,2015,6,28,Summer,Sun,0
2015-06-28,Manhattan,Green Taxi,12428,2015,6,28,Summer,Sun,0
2015-06-28,Staten Island,Green Taxi,6,2015,6,28,Summer,Sun,0
2015-06-28,Bronx,Green Taxi,2970,2015,6,28,Summer,Sun,0
2015-06-28,Brooklyn,Green Taxi,22795,2015,6,28,Summer,Sun,0
2015-06-28,Queens,Green Taxi,15535,2015,6,28,Summer,Sun,0
2015-06-29,Brooklyn,Green Taxi,13649,2015,6,29,Summer,Mon,1
2015-06-29,Manhattan,Green Taxi,12380,2015,6,29,Summer,Mon,1
2015-06-29,Staten Island,Green Taxi,5,2015,6,29,Summer,Mon,1
2015-06-29,EWR,Green Taxi,0,2015,6,29,Summer,Mon,1
2015-06-29,Queens,Green Taxi,11838,2015,6,29,Summer,Mon,1
2015-06-29,Bronx,Green Taxi,2588,2015,6,29,Summer,Mon,1
2015-06-30,Queens,Green Taxi,11978,2015,6,30,Summer,Tue,1
2015-06-30,Brooklyn,Green Taxi,14318,2015,6,30,Summer,Tue,1
2015-06-30,Staten Island,Green Taxi,4,2015,6,30,Summer,Tue,1
2015-06-30,Manhattan,Green Taxi,13125,2015,6,30,Summer,Tue,1
2015-06-30,Bronx,Green Taxi,2577,2015,6,30,Summer,Tue,1
2015-06-30,EWR,Green Taxi,0,2015,6,30,Summer,Tue,1
2015-07-01,Brooklyn,Green Taxi,18339,2015,7,1,Summer,Wed,1
2015-07-01,Bronx,Green Taxi,3243,2015,7,1,Summer,Wed,1
2015-07-01,Queens,Green Taxi,12459,2015,7,1,Summer,Wed,1
2015-07-01,EWR,Green Taxi,0,2015,7,1,Summer,Wed,1
2015-07-01,Manhattan,Green Taxi,14537,2015,7,1,Summer,Wed,1
2015-07-01,Staten Island,Green Taxi,5,2015,7,1,Summer,Wed,1
2015-07-02,Staten Island,Green Taxi,6,2015,7,2,Summer,Thu,1
2015-07-02,Manhattan,Green Taxi,14974,2015,7,2,Summer,Thu,1
2015-07-02,Brooklyn,Green Taxi,17644,2015,7,2,Summer,Thu,1
2015-07-02,Bronx,Green Taxi,3619,2015,7,2,Summer,Thu,1
2015-07-02,EWR,Green Taxi,0,2015,7,2,Summer,Thu,1
2015-07-02,Queens,Green Taxi,14089,2015,7,2,Summer,Thu,1
2015-07-03,Bronx,Green Taxi,3458,2015,7,3,Summer,Fri,1
2015-07-03,Brooklyn,Green Taxi,19256,2015,7,3,Summer,Fri,1
2015-07-03,Staten Island,Green Taxi,12,2015,7,3,Summer,Fri,1
2015-07-03,Queens,Green Taxi,14680,2015,7,3,Summer,Fri,1
2015-07-03,Manhattan,Green Taxi,12703,2015,7,3,Summer,Fri,1
2015-07-03,EWR,Green Taxi,0,2015,7,3,Summer,Fri,1
2015-07-04,EWR,Green Taxi,1,2015,7,4,Summer,Sat,0
2015-07-04,Staten Island,Green Taxi,3,2015,7,4,Summer,Sat,0
2015-07-04,Manhattan,Green Taxi,11564,2015,7,4,Summer,Sat,0
2015-07-04,Queens,Green Taxi,15268,2015,7,4,Summer,Sat,0
2015-07-04,Brooklyn,Green Taxi,22170,2015,7,4,Summer,Sat,0
2015-07-04,Bronx,Green Taxi,3668,2015,7,4,Summer,Sat,0
2015-07-05,Manhattan,Green Taxi,11501,2015,7,5,Summer,Sun,0
2015-07-05,EWR,Green Taxi,0,2015,7,5,Summer,Sun,0
2015-07-05,Bronx,Green Taxi,3284,2015,7,5,Summer,Sun,0
2015-07-05,Brooklyn,Green Taxi,20082,2015,7,5,Summer,Sun,0
2015-07-05,Staten Island,Green Taxi,6,2015,7,5,Summer,Sun,0
2015-07-05,Queens,Green Taxi,15408,2015,7,5,Summer,Sun,0
2015-07-06,Manhattan,Green Taxi,12404,2015,7,6,Summer,Mon,1
2015-07-06,Queens,Green Taxi,10989,2015,7,6,Summer,Mon,1
2015-07-06,EWR,Green Taxi,0,2015,7,6,Summer,Mon,1
2015-07-06,Staten Island,Green Taxi,6,2015,7,6,Summer,Mon,1
2015-07-06,Bronx,Green Taxi,2901,2015,7,6,Summer,Mon,1
2015-07-06,Brooklyn,Green Taxi,12391,2015,7,6,Summer,Mon,1
2015-07-07,Staten Island,Green Taxi,4,2015,7,7,Summer,Tue,1
2015-07-07,Manhattan,Green Taxi,12974,2015,7,7,Summer,Tue,1
2015-07-07,Brooklyn,Green Taxi,13470,2015,7,7,Summer,Tue,1
2015-07-07,EWR,Green Taxi,0,2015,7,7,Summer,Tue,1
2015-07-07,Queens,Green Taxi,11217,2015,7,7,Summer,Tue,1
2015-07-07,Bronx,Green Taxi,2760,2015,7,7,Summer,Tue,1
2015-07-08,Brooklyn,Green Taxi,15155,2015,7,8,Summer,Wed,1
2015-07-08,EWR,Green Taxi,0,2015,7,8,Summer,Wed,1
2015-07-08,Staten Island,Green Taxi,4,2015,7,8,Summer,Wed,1
2015-07-08,Queens,Green Taxi,11661,2015,7,8,Summer,Wed,1
2015-07-08,Manhattan,Green Taxi,13982,2015,7,8,Summer,Wed,1
2015-07-08,Bronx,Green Taxi,3121,2015,7,8,Summer,Wed,1
2015-07-09,Staten Island,Green Taxi,7,2015,7,9,Summer,Thu,1
2015-07-09,Brooklyn,Green Taxi,17012,2015,7,9,Summer,Thu,1
2015-07-09,Queens,Green Taxi,13665,2015,7,9,Summer,Thu,1
2015-07-09,Bronx,Green Taxi,3042,2015,7,9,Summer,Thu,1
2015-07-09,EWR,Green Taxi,0,2015,7,9,Summer,Thu,1
2015-07-09,Manhattan,Green Taxi,14470,2015,7,9,Summer,Thu,1
2015-07-10,Brooklyn,Green Taxi,19227,2015,7,10,Summer,Fri,1
2015-07-10,Bronx,Green Taxi,3327,2015,7,10,Summer,Fri,1
2015-07-10,Staten Island,Green Taxi,6,2015,7,10,Summer,Fri,1
2015-07-10,EWR,Green Taxi,0,2015,7,10,Summer,Fri,1
2015-07-10,Manhattan,Green Taxi,15561,2015,7,10,Summer,Fri,1
2015-07-10,Queens,Green Taxi,14688,2015,7,10,Summer,Fri,1
2015-07-11,Bronx,Green Taxi,4043,2015,7,11,Summer,Sat,0
2015-07-11,Brooklyn,Green Taxi,25338,2015,7,11,Summer,Sat,0
2015-07-11,Queens,Green Taxi,19600,2015,7,11,Summer,Sat,0
2015-07-11,Manhattan,Green Taxi,15288,2015,7,11,Summer,Sat,0
2015-07-11,EWR,Green Taxi,0,2015,7,11,Summer,Sat,0
2015-07-11,Staten Island,Green Taxi,5,2015,7,11,Summer,Sat,0
2015-07-12,Manhattan,Green Taxi,12763,2015,7,12,Summer,Sun,0
2015-07-12,Brooklyn,Green Taxi,22430,2015,7,12,Summer,Sun,0
2015-07-12,Queens,Green Taxi,16376,2015,7,12,Summer,Sun,0
2015-07-12,EWR,Green Taxi,1,2015,7,12,Summer,Sun,0
2015-07-12,Bronx,Green Taxi,3142,2015,7,12,Summer,Sun,0
2015-07-12,Staten Island,Green Taxi,11,2015,7,12,Summer,Sun,0
2015-07-13,Staten Island,Green Taxi,5,2015,7,13,Summer,Mon,1
2015-07-13,Bronx,Green Taxi,2544,2015,7,13,Summer,Mon,1
2015-07-13,Brooklyn,Green Taxi,12646,2015,7,13,Summer,Mon,1
2015-07-13,Queens,Green Taxi,11542,2015,7,13,Summer,Mon,1
2015-07-13,EWR,Green Taxi,0,2015,7,13,Summer,Mon,1
2015-07-13,Manhattan,Green Taxi,12328,2015,7,13,Summer,Mon,1
2015-07-14,EWR,Green Taxi,0,2015,7,14,Summer,Tue,1
2015-07-14,Manhattan,Green Taxi,12772,2015,7,14,Summer,Tue,1
2015-07-14,Staten Island,Green Taxi,7,2015,7,14,Summer,Tue,1
2015-07-14,Brooklyn,Green Taxi,13847,2015,7,14,Summer,Tue,1
2015-07-14,Bronx,Green Taxi,2367,2015,7,14,Summer,Tue,1
2015-07-14,Queens,Green Taxi,11077,2015,7,14,Summer,Tue,1
2015-07-15,Staten Island,Green Taxi,4,2015,7,15,Summer,Wed,1
2015-07-15,Manhattan,Green Taxi,13666,2015,7,15,Summer,Wed,1
2015-07-15,Bronx,Green Taxi,2505,2015,7,15,Summer,Wed,1
2015-07-15,EWR,Green Taxi,0,2015,7,15,Summer,Wed,1
2015-07-15,Queens,Green Taxi,11939,2015,7,15,Summer,Wed,1
2015-07-15,Brooklyn,Green Taxi,15200,2015,7,15,Summer,Wed,1
2015-07-16,Staten Island,Green Taxi,4,2015,7,16,Summer,Thu,1
2015-07-16,Queens,Green Taxi,13170,2015,7,16,Summer,Thu,1
2015-07-16,EWR,Green Taxi,0,2015,7,16,Summer,Thu,1
2015-07-16,Manhattan,Green Taxi,13915,2015,7,16,Summer,Thu,1
2015-07-16,Bronx,Green Taxi,2955,2015,7,16,Summer,Thu,1
2015-07-16,Brooklyn,Green Taxi,15464,2015,7,16,Summer,Thu,1
2015-07-17,Bronx,Green Taxi,3280,2015,7,17,Summer,Fri,1
2015-07-17,Staten Island,Green Taxi,4,2015,7,17,Summer,Fri,1
2015-07-17,Manhattan,Green Taxi,14178,2015,7,17,Summer,Fri,1
2015-07-17,Queens,Green Taxi,13704,2015,7,17,Summer,Fri,1
2015-07-17,EWR,Green Taxi,0,2015,7,17,Summer,Fri,1
2015-07-17,Brooklyn,Green Taxi,15204,2015,7,17,Summer,Fri,1
2015-07-18,EWR,Green Taxi,0,2015,7,18,Summer,Sat,0
2015-07-18,Queens,Green Taxi,17983,2015,7,18,Summer,Sat,0
2015-07-18,Manhattan,Green Taxi,15895,2015,7,18,Summer,Sat,0
2015-07-18,Staten Island,Green Taxi,4,2015,7,18,Summer,Sat,0
2015-07-18,Bronx,Green Taxi,3506,2015,7,18,Summer,Sat,0
2015-07-18,Brooklyn,Green Taxi,24808,2015,7,18,Summer,Sat,0
2015-07-19,EWR,Green Taxi,0,2015,7,19,Summer,Sun,0
2015-07-19,Brooklyn,Green Taxi,24713,2015,7,19,Summer,Sun,0
2015-07-19,Bronx,Green Taxi,3254,2015,7,19,Summer,Sun,0
2015-07-19,Manhattan,Green Taxi,14281,2015,7,19,Summer,Sun,0
2015-07-19,Staten Island,Green Taxi,9,2015,7,19,Summer,Sun,0
2015-07-19,Queens,Green Taxi,17128,2015,7,19,Summer,Sun,0
